year,DEP,Ludovic_proportion,Jean_proportion,Victor_proportion,Marie_proportion,Jeanne_proportion,Sophie_proportion
1949,54,0,0.139235066609368,0.000859475719810915,0.0912530266343826,0.00272397094430993,0
1950,54,0,0.143425163305879,0.000852030673104232,0.0991186021339106,0.00340188650069584,0.00123704963661667
1951,54,0,0.153297682709447,0.00089126559714795,0.104196585288017,0.00223392372746131,0
1952,54,0,0.0907475943745374,0.000444115470022206,0.0579144551982516,0.00296596940368405,0.000468310958476428
1953,54,0,0.0560047918538485,0,0.0350383231659628,0.001407789770061,0
1954,54,0,0.0670095727961137,0,0.0479852353122116,0.00123039064903107,0.00138418948015995
1955,54,0,0.0365581810075791,0.000445831475702185,0.0348537657220791,0.00166691923018639,0.000909228671010759
1956,54,0,0.0602678571428571,0.000744047619047619,0.0511381353289679,0.00124727159338946,0.00140318054256314
1957,54,0,0.058619693907017,0,0.0475975297484561,0.000753125470703419,0.00135562584726615
1958,54,0,0.027540500736377,0,0.0157227904136773,0.000915890703709357,0.00228972675927339
1959,54,0.000435983141985177,0.0311001307949426,0,0.0235720761559383,0.00166213357509822,0.00317316409791478
1960,54,0,0.0368917937545389,0.000435729847494553,0.0294072125058041,0.00123819842129701,0.00294072125058041
1961,54,0,0.0294819598483785,0,0.0214318285453716,0.00075999392004864,0.00699194406444748
1962,54,0.000424628450106157,0.027034677990092,0,0.0194943649101432,0.00137069753274444,0.00548279013097776
1963,54,0.000566652500354158,0.0257826887661142,0.000566652500354158,0.018962962962963,0.000888888888888889,0.00622222222222222
1964,54,0.00141442715700141,0.0582743988684583,0,0.0323262839879154,0.00120845921450151,0.00740181268882175
1965,54,0.000737028301886793,0.0246167452830189,0,0.0172283512165634,0.000453377663593774,0.0111833157019797
1966,54,0.00136260408781226,0.0437547312641938,0,0.0256979695431472,0.000793147208121827,0.0141180203045685
1967,54,0.0016061676839062,0.0432059106970768,0,0.0231967490687436,0,0.017609210971893
1968,54,0.00205696202531646,0.0405063291139241,0,0.0228099173553719,0.000826446280991736,0.0190082644628099
1969,54,0.00236443883984868,0.0353089533417402,0,0.020746887966805,0,0.0212448132780083
1970,54,0.00314762354422411,0.0124331129996852,0.000786905886056028,0.00760062186906201,0,0.033857315598549
1971,54,0.00457317073170732,0.00777439024390244,0.00076219512195122,0.00665908721780088,0,0.0328081858047751
1972,54,0.00325935123389725,0.00496663045165296,0.000776036008070774,0.00498919008814236,0,0.0296025278563113
1973,54,0.00394607037158829,0.0031239723775074,0.000657678395264716,0.00400139178844816,0,0.0278357689631176
1974,54,0.00409471247997152,0.00284849563824105,0.000890154886950329,0.00640421925032963,0,0.0250517988321718
1975,54,0.0094722598105548,0.0030929827952832,0.0005799342741156,0.00666250260254008,0,0.0258171975848428
1976,54,0.0163504238998789,0.00302785627775535,0.00060557125555107,0.00744797371303395,0.000657174151150055,0.0276013143483023
1977,54,0.0182684670373312,0.00238284352660842,0.00079428117553614,0.00906599198819313,0.00105418511490618,0.0236137465738984
1978,54,0.0139393939393939,0.00929292929292929,0.000808080808080808,0.010998490403278,0.000862626698296312,0.019409100711667
1979,54,0.0138996138996139,0.0164092664092664,0.000772200772200772,0.0160346695557963,0.000866738894907909,0.0173347778981582
1980,54,0.0136224098234843,0.0260936300844206,0,0.0223335420580255,0,0.0192026716760593
1981,54,0.0126936718312488,0.00746686578308755,0.000746686578308755,0.0168973941368078,0.000610749185667752,0.0187296416938111
1982,54,0.013869625520111,0.0031702001188825,0.00059441252229047,0.00896393579320409,0.000625390869293308,0.0193871169480926
1983,54,0.0121317157712305,0.00563258232235702,0,0.0132106628921916,0,0.0167492333097429
1984,54,0.0104835258878905,0.0047068891741549,0.000641848523748395,0.0138953219082909,0,0.0226956924502084
1985,54,0.0122156697556866,0.0029486099410278,0.0012636899747262,0.0159163256025466,0.000909504320145521,0.016143701682583
1986,54,0.0118948247078464,0.0104340567612688,0.00146076794657763,0.0198087431693989,0.0011384335154827,0.0166211293260474
1987,54,0.0101797704136885,0.0095299978340914,0.00216590859865714,0.0211737629459148,0.000690448791714615,0.0154200230149597
1988,54,0.00597014925373134,0.00660980810234542,0.00191897654584222,0.0192843866171004,0.00116171003717472,0.0130111524163569
1989,54,0.00866986082591832,0.00524754734200319,0.00250969655487109,0.0185272045028143,0.000938086303939962,0.0138367729831144
1990,54,0.00573698146513681,0.00485436893203883,0.00397175639894086,0.0200293111871031,0.000977039570102589,0.0112359550561798
1991,54,0.00298507462686567,0.00160734787600459,0.00459242250287026,0.0159960009997501,0.00149962509372657,0.0144963759060235
1992,54,0.00480329368709973,0.002516010978957,0.00617566331198536,0.0221688034188034,0.0016025641025641,0.00801282051282051
1993,54,0.0058257345491388,0.00126646403242148,0.00810536980749747,0.0210330138445154,0.00266240681576145,0.00692225772097977
1994,54,0.00426278836509529,0.00275827482447342,0.00677031093279839,0.0185852981969487,0.00249653259361997,0.00693481276005548
1995,54,0.00493949123240306,0.00345764386268214,0.00839713509508521,0.0258481421647819,0.00403877221324717,0.00484652665589661
1996,54,0.00244498777506112,0.00317848410757946,0.00855745721271394,0.0306946688206785,0.0024232633279483,0.00484652665589661
1997,54,0.004739336492891,0.00124719381391868,0.0074831628835121,0.0225669957686883,0.00310296191819464,0.00423131170662906
1998,54,0.00304105423213381,0.00278763304612266,0.0103902686264572,0.0190062449090415,0.00434428455063807,0.00380124898180831
1999,54,0.00328531715946424,0.00227445034116755,0.00707606772807683,0.0187675070028011,0.00532212885154062,0.00448179271708683
2000,54,0.00172159370388588,0.00245941957697983,0.00959173635022135,0.0195363375879135,0.00573065902578797,0.00234436051054962
2001,54,0.00367466927976482,0.00122488975992161,0.00783929446349829,0.016025641025641,0.00854700854700855,0.00480769230769231
2002,54,0.00261028452101279,0.0013051422605064,0.0117462803445576,0.0129476584022039,0.00771349862258953,0.000826446280991736
2003,54,0.00203355363497712,0.00152516522623284,0.00838840874428063,0.0140887290167866,0.00839328537170264,0.00179856115107914
2004,54,0.00204446716074623,0.00102223358037312,0.00741119345770509,0.0157371617890668,0.00690226394257316,0.00138045278851463
2005,54,0.00158856235107228,0.00238284352660842,0.00741329097167064,0.0112554112554113,0.00981240981240981,0.00202020202020202
2006,54,0.000763941940412529,0.000763941940412529,0.00789406671759613,0.0154277699859748,0.00869565217391304,0.00112201963534362
2007,54,0.000788022064617809,0.00183871815077489,0.0060415024954032,0.0103500761035008,0.00821917808219178,0.00121765601217656
2008,54,0,0.00102249488752556,0.00587934560327198,0.00656520441659206,0.00925096985974336,0
2009,54,0,0.00316789862724393,0.00765575501583949,0.00527704485488127,0.00644972148929933,0.000879507475813544
2010,54,0.00104493207941484,0.00156739811912226,0.00522466039707419,0.00448698773556686,0.00927310798683817,0.000897397547113371
2011,54,0.000782881002087683,0.00313152400835073,0.00782881002087683,0.00689655172413793,0.00940438871473354,0.00125391849529781
2012,54,0,0.00188628402047966,0.00511991376987335,0.0030826140567201,0.00647348951911221,0.00154130702836005
2013,54,0,0.00275406224180666,0.006609749380336,0.00615284974093264,0.00550518134715026,0.00226683937823834
2014,54,0,0.00173661360347323,0.00868306801736614,0.00290510006455778,0.00806972240154939,0.00161394448030988
2015,54,0,0.00333636639369123,0.00636942675159236,0.00314465408805031,0.00908455625436757,0.00174703004891684
2016,54,0,0.00182759671032592,0.00822418519646665,0.00640113798008535,0.00817923186344239,0.00213371266002845
2017,54,0,0.00318167356029271,0.00859051861279033,0.00393559928443649,0.00572450805008945,0.00143112701252236
2018,54,0,0.00238989416182998,0.0099009900990099,0.00429017160686427,0.00897035881435257,0
1900,55,0,0.0376016260162602,0.0111788617886179,0.254287844891872,0.0782997762863535,0
1901,55,0,0.0444015444015444,0.00675675675675676,0.246648793565684,0.0703753351206434,0
1902,55,0,0.0488888888888889,0.00622222222222222,0.229166666666667,0.0853494623655914,0
1903,55,0,0.0548780487804878,0.00435540069686411,0.232753062540297,0.0644745325596389,0
1904,55,0,0.057738572574178,0.00561347233360064,0.219066937119675,0.0615280594996619,0
1905,55,0,0.0668337510442774,0.0075187969924812,0.223134839151266,0.0609171800136893,0
1906,55,0,0.056633048875097,0.00853374709076804,0.189666893269884,0.0598232494901428,0
1907,55,0,0.0765151515151515,0.00681818181818182,0.188273615635179,0.0579804560260586,0
1908,55,0,0.0671243325705568,0.0045766590389016,0.199496538703587,0.0748898678414097,0
1909,55,0,0.0783582089552239,0.00223880597014925,0.167915106117353,0.0599250936329588,0
1910,55,0,0.0801919122686772,0.00411240575736806,0.173052362707535,0.0657726692209451,0
1911,55,0,0.0811594202898551,0.00289855072463768,0.155684754521964,0.0594315245478036,0
1912,55,0,0.0935251798561151,0.00588620013080445,0.147163120567376,0.0567375886524823,0
1913,55,0,0.0883322346736981,0.002636783124588,0.140276941601445,0.0644190246839254,0
1914,55,0,0.11437908496732,0.00490196078431373,0.140461215932914,0.0670859538784067,0
1915,55,0,0.0878378378378378,0.00506756756756757,0.205748865355522,0.0499243570347958,0
1916,55,0,0.0821428571428571,0.00714285714285714,0.150735294117647,0.0716911764705882,0
1917,55,0,0.0967078189300412,0,0.136186770428016,0.0642023346303502,0
1918,55,0,0.119607843137255,0,0.159509202453988,0.0613496932515337,0
1919,55,0,0.0900277008310249,0.00415512465373961,0.0985915492957746,0.0719874804381847,0
1920,55,0,0.0923984272608126,0.00262123197903014,0.0984170681348933,0.05712319339298,0
1921,55,0,0.099290780141844,0.00236406619385343,0.0904317386231038,0.0466744457409568,0
1922,55,0,0.101258238466147,0.00179748352306771,0.0895774647887324,0.0371830985915493,0
1923,55,0,0.0991425509110397,0,0.0898581187598529,0.0394114555964267,0
1924,55,0,0.116564417177914,0.00278862242052426,0.0742067553735926,0.0342886386898669,0
1925,55,0,0.124858757062147,0,0.0725108225108225,0.0340909090909091,0
1926,55,0,0.11877624475105,0.0023995200959808,0.06859410430839,0.0334467120181406,0
1927,55,0,0.116766467065868,0,0.0814220183486239,0.0286697247706422,0
1928,55,0,0.107533414337789,0.00243013365735115,0.0782857142857143,0.0217142857142857,0
1929,55,0,0.109756097560976,0.00304878048780488,0.0757931844888367,0.0246768507638073,0
1930,55,0,0.112912912912913,0,0.0710194730813287,0.0200458190148912,0
1931,55,0,0.113858539390454,0.00230017251293847,0.0775014459224986,0.021978021978022,0.00347021399652979
1932,55,0,0.109622411693057,0.00243605359317905,0.075993091537133,0.0213010938399539,0
1933,55,0,0.114616870573084,0,0.0744810744810745,0.0231990231990232,0.00183150183150183
1934,55,0,0.114743985194324,0,0.0640614990390775,0.0140935297885971,0
1935,55,0,0.132575757575758,0,0.073744437380801,0.0178003814367451,0
1936,55,0,0.111910994764398,0,0.0652029274783766,0.0133067198935462,0
1937,55,0,0.14217032967033,0,0.0743745774171738,0.0121703853955375,0
1938,55,0,0.132099553286535,0,0.0706806282722513,0.0176701570680628,0
1939,55,0,0.158145875937287,0,0.0747724317295189,0.0136540962288687,0
1940,55,0,0.16696269982238,0,0.108205590622182,0.0108205590622182,0
1941,55,0,0.138888888888889,0,0.0858524788391778,0.0060459492140266,0
1942,55,0,0.183520599250936,0,0.0700575815738964,0.0124760076775432,0
1943,55,0,0.15076660988075,0,0.0829875518672199,0.00995850622406639,0
1944,55,0,0.173768308921438,0,0.107681263460158,0.00287150035893754,0
1945,55,0,0.174829931972789,0,0.100521221146687,0.00372300819061802,0
1946,55,0,0.146562905317769,0,0.0887600356824264,0.00579839429081177,0
1947,55,0,0.183776932826362,0,0.103710326329906,0.00357621814930711,0
1948,55,0,0.144343302990897,0,0.0919485469271081,0.00381133873272987,0
1949,55,0,0.145859604875998,0,0.106088560885609,0.00230627306273063,0
1950,55,0,0.131074453856442,0,0.106884930187771,0.00240731824747232,0
1951,55,0,0.142105263157895,0,0.104771273979341,0.0014756517461879,0
1952,55,0,0.0614734866259972,0,0.0441392839627268,0.00245218244237371,0
1953,55,0,0.0711009174311927,0,0.0559227249618709,0.00203355363497712,0
1954,55,0,0.072334429309535,0,0.0740375123395854,0,0
1955,55,0,0.0303867403314917,0,0.0347739692001987,0.0014903129657228,0
1956,55,0,0.0485212569316081,0,0.0511674118231495,0.00248385494287134,0
1957,55,0,0.0385650224215247,0,0.038795303726391,0.00204185809086269,0.00153139356814701
1958,55,0,0.0250844187168355,0,0.0233482364629906,0.0014903129657228,0
1959,55,0,0.0342530922930542,0.00142721217887726,0.0261096605744125,0.00156657963446475,0.0031331592689295
1960,55,0,0.0281622911694511,0,0.0238482384823848,0,0.002710027100271
1961,55,0,0.0165450121654501,0,0.0231719876416066,0.00154479917610711,0.00411946446961895
1962,55,0,0.0366143604374703,0,0.0383590836441129,0,0.00426212040490144
1963,55,0.001407789770061,0.0408259033317691,0,0.0383991346673878,0,0.00432666306111412
1964,55,0.00146412884333821,0.0473401659346022,0,0.0475400773908237,0,0.00829187396351575
1965,55,0.00204394481349004,0.0219724067450179,0,0.0187025131502046,0,0.011104617182934
1966,55,0.00267236771779797,0.0390165686798503,0,0.0242811501597444,0,0.00894568690095847
1967,55,0.00434782608695652,0.0291925465838509,0,0.0201072386058981,0,0.0127345844504021
1968,55,0.00513808606294155,0.0366088631984586,0,0.0113960113960114,0,0.0192307692307692
1969,55,0.0107120352867045,0.0245746691871456,0,0.0140093395597065,0,0.0206804536357572
1970,55,0.00712896953985742,0.00907323395981854,0,0.00583090379008746,0,0.0211370262390671
1971,55,0.00954805856142584,0.00509229789942712,0,0.00427960057061341,0,0.0320970042796006
1972,55,0.0132978723404255,0.00797872340425532,0,0.00289855072463768,0,0.0231884057971014
1973,55,0.00991501416430595,0.00212464589235127,0,0,0,0.0179547228727557
1974,55,0.00714853057982526,0,0,0.00523103748910201,0,0.02615518744551
1975,55,0.0223559759243336,0,0,0,0,0.0230769230769231
1976,55,0.029023746701847,0,0,0.00689655172413793,0,0.025615763546798
1977,55,0.0233602875112309,0,0,0.00421940928270042,0,0.0210970464135021
1978,55,0.0200190657769304,0.00762631077216397,0,0.0117647058823529,0,0.0299465240641711
1979,55,0.0284900284900285,0.0161443494776828,0,0.0125130344108446,0,0.0260688216892596
1980,55,0.0165137614678899,0.0155963302752294,0,0.013986013986014,0.002997002997003,0.015984015984016
1981,55,0.0236013986013986,0.00262237762237762,0,0.00997008973080758,0,0.0219341974077767
1982,55,0.0211981566820276,0.00368663594470046,0,0.0112359550561798,0,0.0255362614913177
1983,55,0.0156709108716944,0,0,0.0119825708061002,0,0.0108932461873638
1984,55,0.0153061224489796,0.00306122448979592,0,0.00979325353645267,0,0.0261153427638738
1985,55,0.0154142581888247,0,0.00289017341040462,0.0161637931034483,0,0.0226293103448276
1986,55,0.0134158926728586,0.00825593395252838,0,0.0165929203539823,0,0.0199115044247788
1987,55,0.0136554621848739,0.0105042016806723,0.00525210084033613,0.0260545905707196,0.00372208436724566,0.0235732009925558
1988,55,0.0107758620689655,0.00862068965517241,0.00646551724137931,0.011826544021025,0,0.0144546649145861
1989,55,0.00457142857142857,0.00457142857142857,0,0.0255376344086022,0,0.0134408602150538
1990,55,0.0102974828375286,0.0045766590389016,0.0034324942791762,0.0134408602150538,0,0.0174731182795699
1991,55,0.00833333333333333,0,0.00357142857142857,0.0200501253132832,0,0.0150375939849624
1992,55,0.0107238605898123,0.00402144772117962,0,0.0209677419354839,0.00483870967741936,0.0145161290322581
1993,55,0.00572246065808298,0,0,0.0296846011131725,0.00556586270871985,0.0222634508348794
1994,55,0,0,0.00851063829787234,0.0232558139534884,0.00536672629695885,0.00894454382826476
1995,55,0.00681198910081744,0,0.00544959128065395,0.0266666666666667,0.005,0.00833333333333333
1996,55,0.00436681222707424,0,0.0101892285298399,0.022108843537415,0.00510204081632653,0.00680272108843537
1997,55,0,0,0.0110497237569061,0.0196399345335516,0.00654664484451719,0.00490998363338789
1998,55,0,0,0.0137174211248285,0.0153061224489796,0.00510204081632653,0.0102040816326531
1999,55,0.00564174894217207,0,0.00987306064880113,0.0180921052631579,0,0.00822368421052632
2000,55,0,0,0.00673854447439353,0.0190174326465927,0.0063391442155309,0.0063391442155309
2001,55,0,0.00560224089635854,0.00700280112044818,0.0205128205128205,0.00854700854700855,0
2002,55,0.0061633281972265,0,0.0107858243451464,0.0264150943396226,0.00943396226415094,0
2003,55,0,0,0.00866551126516464,0.0203665987780041,0.00814663951120163,0.0142566191446029
2004,55,0,0,0.00503355704697987,0.0174081237911025,0,0
2005,55,0,0,0.00668896321070234,0.0201342281879195,0,0
2006,55,0,0,0.0118243243243243,0.0229445506692161,0.00956022944550669,0
2007,55,0,0,0.00834724540901502,0.00790513833992095,0.0138339920948617,0.00592885375494071
2008,55,0,0,0.00779727095516569,0.0207900207900208,0.00831600831600832,0
2009,55,0,0,0.00578034682080925,0.00656455142231947,0.0109409190371991,0.00656455142231947
2010,55,0,0,0.0157068062827225,0,0.0123762376237624,0
2011,55,0,0,0.00561797752808989,0.0153846153846154,0.00659340659340659,0.00659340659340659
2012,55,0,0.00509337860780985,0.00509337860780985,0,0.0172839506172839,0
2013,55,0,0,0.00652173913043478,0.0184696569920844,0.0211081794195251,0
2014,55,0,0,0.0141176470588235,0.00785340314136126,0.0157068062827225,0
2015,55,0,0,0,0,0.0131926121372032,0
2016,55,0,0,0.0148514851485149,0.00833333333333333,0.00833333333333333,0
2017,55,0,0,0,0,0.0205882352941176,0
2018,55,0,0,0.0112044817927171,0,0.0121212121212121,0
1900,56,0,0.144055944055944,0.00652680652680653,0.399294325198471,0.084092913848868,0.000882093501911203
1901,56,0,0.150101419878296,0.00892494929006085,0.397877984084881,0.0806366047745358,0
1902,56,0,0.139561707035755,0.0111495578623606,0.373429564287624,0.078321304464047,0
1903,56,0.00101591601760921,0.147307822553336,0.00474094141550965,0.381868827551279,0.07546214231451,0
1904,56,0.00135685210312076,0.136024423337856,0.00576662143826323,0.356930693069307,0.0700495049504951,0
1905,56,0.00123954136969321,0.134490238611714,0.00557793616361946,0.344539818788746,0.0820219360991893,0
1906,56,0,0.134760705289673,0.00535264483627204,0.339840075258702,0.0663217309501411,0
1907,56,0.0012326656394453,0.131587057010786,0.00801232665639445,0.320404721753794,0.0688990604673573,0
1908,56,0,0.142492194152711,0.0062446778313937,0.316515837104072,0.065158371040724,0
1909,56,0,0.130851355050643,0.00684369011771147,0.310939226519337,0.0662983425414365,0
1910,56,0.00131371518654756,0.127693116132422,0.00394114555964267,0.286701208981002,0.0639032815198618,0
1911,56,0,0.131253362022593,0.00430338891877353,0.260034904013962,0.0702443280977312,0.000654450261780105
1912,56,0.000742942050520059,0.12332838038633,0.0037147102526003,0.272785485592316,0.0685165421558164,0
1913,56,0.000774393391843056,0.133970056788849,0.00361383582860093,0.257871064467766,0.0655386592418077,0
1914,56,0.000749250749250749,0.121878121878122,0.00324675324675325,0.256105197244834,0.0644959298685034,0
1915,56,0,0.118178532706903,0.00505963136971449,0.265599477295002,0.0597843841881738,0
1916,56,0,0.132186732186732,0.00638820638820639,0.235629662132514,0.0715225976305397,0
1917,56,0,0.124168514412417,0.0048780487804878,0.224544072948328,0.060790273556231,0
1918,56,0,0.120677966101695,0.00542372881355932,0.20715206185567,0.0563788659793814,0
1919,56,0,0.112414467253177,0.00553926360377973,0.215256331068561,0.0580605311920939,0
1920,56,0.00102585145670907,0.121460812474354,0.00369306524415265,0.183141183141183,0.061047061047061,0
1921,56,0,0.117082533589251,0.0036255065045852,0.182442748091603,0.0583969465648855,0
1922,56,0,0.113083497698882,0.00591715976331361,0.175914994096812,0.0570641479732389,0.000590318772136954
1923,56,0,0.12198275862069,0.00431034482758621,0.164626924595342,0.0515199368337939,0
1924,56,0,0.113612455291395,0.00315590153587208,0.152592886946155,0.0518577389231075,0
1925,56,0.00106473594548552,0.110093696763203,0.00212947189097104,0.14251875246743,0.0481642321358073,0
1926,56,0,0.116393093157109,0.004689831592411,0.140297291793932,0.0376705355324781,0
1927,56,0,0.109482939083107,0.00188402763240528,0.134829147797448,0.0372581309180733,0
1928,56,0.000631446011366028,0.108819195958746,0.00147337402652073,0.126828290923663,0.033059507112803,0
1929,56,0.000654450261780105,0.109729493891798,0.00196335078534031,0.12350936967632,0.0232112436115843,0
1930,56,0.000645161290322581,0.104301075268817,0.00301075268817204,0.124490627546862,0.0285248573757131,0.000611246943765281
1931,56,0,0.110219594594595,0.00147804054054054,0.116093366093366,0.0233415233415233,0
1932,56,0,0.108917065059239,0.00145499896071503,0.115750310045473,0.0198429102935097,0
1933,56,0,0.111495246326707,0.00280898876404494,0.11078777800873,0.0214092704219497,0
1934,56,0.000837871805613741,0.11709258483452,0.00167574361122748,0.110902647488013,0.0193871169480926,0
1935,56,0,0.113720073664825,0.00184162062615101,0.111729356777209,0.0186957489427999,0
1936,56,0.000669941938365342,0.11701652523448,0.00133988387673068,0.126315789473684,0.0173245614035088,0
1937,56,0,0.130075705437027,0.00183528332186281,0.123866401238664,0.0150409201504092,0
1938,56,0.000739827373612824,0.13810110974106,0.00197287299630086,0.129310344827586,0.0126915708812261,0
1939,56,0,0.150600932057886,0.00122639195486878,0.157142857142857,0.0142857142857143,0
1940,56,0,0.165935483870968,0.00180645161290323,0.150699119627136,0.0111341273951321,0
1941,56,0,0.174386920980926,0.00170299727520436,0.159972536903536,0.0116718159972537,0
1942,56,0,0.165717539863326,0.00170842824601367,0.165034134758088,0.00890471950133571,0
1943,56,0,0.158503767491927,0.00134553283100108,0.173993644067797,0.00794491525423729,0
1944,56,0,0.171709129511677,0,0.182622687047466,0.00509519978546527,0
1945,56,0,0.161290322580645,0,0.180113636363636,0.00340909090909091,0
1946,56,0,0.167155425219941,0,0.175352775164628,0.00658513640639699,0
1947,56,0,0.163362280845486,0,0.169824561403509,0.00614035087719298,0
1948,56,0,0.136117936117936,0,0.151654574411609,0.00424703592284551,0
1949,56,0,0.132596685082873,0.000517955801104972,0.16832229580574,0.00423105224429728,0
1950,56,0,0.131338469808278,0,0.160447054366357,0.00303087706004925,0
1951,56,0,0.126635873749038,0,0.139270771069934,0.0039848575413429,0
1952,56,0,0.119047619047619,0,0.160926737633062,0.00229597161344187,0
1953,56,0,0.114972200158856,0,0.125583368689011,0.00169707254985151,0
1954,56,0.000604960677555959,0.129864892115346,0,0.157667386609071,0.00215982721382289,0.00107991360691145
1955,56,0,0.0814116703428915,0,0.0920245398773006,0.00153374233128834,0.000876424189307625
1956,56,0,0.0794504181600956,0,0.107451973823095,0.0012666244458518,0.00189993666877771
1957,56,0.000602530628640289,0.0538260694918658,0,0.0729234088457389,0.00194174757281553,0.000862998921251348
1958,56,0.000605204760944119,0.0468025015130119,0,0.0553451178451178,0,0.00189393939393939
1959,56,0.000604960677555959,0.044162129461585,0,0.0455219140376879,0.00127037899640059,0.00359940715646835
1960,56,0.00123685837971552,0.0445269016697588,0,0.0465811965811966,0,0.00192307692307692
1961,56,0.000610624872786485,0.0286993690209648,0,0.0315904139433551,0,0.00305010893246187
1962,56,0.00126608989238236,0.0284870225786031,0,0.028493894165536,0.00135685210312076,0.00633197648123021
1963,56,0.000837871805613741,0.0270213657310432,0,0.0280415102671671,0.000662397880326783,0.0079487745639214
1964,56,0.00121457489878543,0.0212550607287449,0,0.023950780048341,0,0.00966820479015601
1965,56,0.00126262626262626,0.0216750841750842,0,0.0180383314543405,0.00112739571589628,0.0130777903043968
1966,56,0.00357970098968204,0.0147399452516319,0,0.0133208693620005,0,0.016826361299369
1967,56,0.00152107779226423,0.00890916992611908,0,0.00921332388377038,0,0.0193716040633121
1968,56,0.00323275862068966,0.0127155172413793,0,0.00693962526023595,0,0.0217441591487393
1969,56,0.00510964445390675,0.011070896316798,0,0.00622693726937269,0.000691881918819188,0.0260608856088561
1970,56,0.00620219144097581,0.00930328716146372,0,0.00812064965197216,0,0.0464037122969838
1971,56,0.00808290155440415,0.00601036269430052,0,0.0052504922336469,0,0.0378472981842048
1972,56,0.00539755034253685,0.00602034461282956,0,0.00295119182746879,0,0.0311010215664018
1973,56,0.00860440713536201,0.00356768100734523,0,0.00585891727208812,0.000703070072650574,0.033513006796344
1974,56,0.00663160301852275,0.00594557512005488,0,0.00880503144654088,0,0.0261635220125786
1975,56,0.010146003464489,0.00420687948527592,0,0.00986140724946695,0.000799573560767591,0.023454157782516
1976,56,0.0215304798962387,0.00492866407263294,0,0.011145165784341,0,0.0222903315686821
1977,56,0.0275754422476587,0.00390218522372529,0,0.0160835214446953,0.00112866817155756,0.0242663656884876
1978,56,0.0225294418842806,0.00230414746543779,0,0.0143049932523617,0.00107962213225371,0.0191632928475034
1979,56,0.0173128505242624,0.00463301633747866,0.000731528895391368,0.0198412698412698,0.00264550264550265,0.0187830687830688
1980,56,0.0162463627546072,0.002909796314258,0,0.0241809672386895,0.00130005200208008,0.0166406656266251
1981,56,0.0176316416487968,0.00381224684298308,0,0.0258397932816537,0.0020671834625323,0.0214470284237726
1982,56,0.0153293413173653,0.00287425149700599,0,0.0281576830249397,0.00080450522928399,0.0142129257173505
1983,56,0.0119553666312434,0.00345377258235919,0,0.0250728862973761,0.00145772594752187,0.0137026239067055
1984,56,0.011411889596603,0.00159235668789809,0,0.0326611758023289,0.00113604089747231,0.0116444191990912
1985,56,0.00988776055585248,0.00133618385889898,0,0.0248358549814445,0.00256922637739081,0.015129888666857
1986,56,0.00797011207970112,0.00224159402241594,0.00099626400996264,0.0238161174189975,0.0013846579894766,0.0108003323179175
1987,56,0.00783085356303837,0.00208822761681023,0.00208822761681023,0.0305253889051952,0.00352216025829175,0.0152626944525976
1988,56,0.0069593147751606,0.00321199143468951,0.00160599571734475,0.0257584430452204,0.00257584430452204,0.0154550658271322
1989,56,0.00852819807427785,0.00165061898211829,0.00192572214580468,0.0255331931510964,0.0036046860919195,0.00811054370681887
1990,56,0.0064624894633324,0.00393368923855015,0.00309075583028941,0.0191024863553669,0.00303214069132808,0.00879320800485143
1991,56,0.00434279096699479,0.000868558193398958,0.0060799073537927,0.0261437908496732,0.00404606286959228,0.00622471210706505
1992,56,0.00447494033412888,0.0035799522673031,0.0035799522673031,0.0286265680283049,0.00675458346735285,0.00546799614023802
1993,56,0.00471846492607738,0.00377477194086191,0.00566215791129286,0.0283185840707965,0.00672566371681416,0.00460176991150442
1994,56,0.00349317243569387,0.00317561130517625,0.00571610034931724,0.0262350936967632,0.00613287904599659,0.00477001703577513
1995,56,0.00274223034734918,0.00457038391224863,0.00578915295551493,0.0318906605922551,0.00846078750406769,0.00195248942401562
1996,56,0.00358315915198567,0.00209017617199164,0.00686772170797253,0.0244638069705094,0.00904825737265416,0.00402144772117962
1997,56,0.00309501702259362,0.00185701021355617,0.00835654596100279,0.029113067027759,0.010155721056195,0.003385240352065
1998,56,0.00339715873996294,0.00277949351451513,0.00926497838171711,0.0247300592128178,0.0135841170323929,0.00278648554510623
1999,56,0.00117855038302887,0.00176782557454331,0.009428403064231,0.0222374273007184,0.0157372562435854,0.00239479986315429
2000,56,0.00171477565018577,0.00228636753358102,0.00914547013432409,0.0242501595405233,0.01531589023612,0.001914486279515
2001,56,0.000858860578299456,0.00429430289149728,0.00830231892356141,0.0195214105793451,0.0179471032745592,0.00125944584382872
2002,56,0.00144592249855408,0.00289184499710815,0.00954308849045691,0.0148031496062992,0.017007874015748,0.0015748031496063
2003,56,0,0.00148942508191838,0.00983020554066131,0.0194235588972431,0.0159774436090226,0
2004,56,0,0.00404858299595142,0.00809716599190283,0.0177947251350493,0.0142993326978074,0.000953288846520496
2005,56,0.000914076782449726,0.0024375380865326,0.010054844606947,0.00815660685154975,0.0143556280587276,0.000978792822185971
2006,56,0,0.00259590423997693,0.00721084511104701,0.00999355254674404,0.0154738878143133,0
2007,56,0,0.00233918128654971,0.00584795321637427,0.0101108936725375,0.0117416829745597,0.000978473581213307
2008,56,0,0.00378583017847485,0.00892374256354786,0.00863930885529158,0.00894785560012342,0.00154273372415921
